#This file contains the following simulated data for IceCube-86:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#
#The event section has the following column content:
#[En]         event number
#[E]          dummy Nchan of event (do not use this file for spectral analysis)
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees
#
###--Likelihood--
[cos(phi)]  0.985884
[phi uncert]  3.9377
###
[En]  268
[E]  10
[cos(phi)]  0.981338
[phi uncert]  7.73921
###
[En]  269
[E]  10
[cos(phi)]  0.990349
[phi uncert]  3.15249
###
[En]  270
[E]  10
[cos(phi)]  0.97056
[phi uncert]  1.42938
###
[En]  271
[E]  10
[cos(phi)]  0.9715
[phi uncert]  1.33366
###
[En]  272
[E]  10
[cos(phi)]  0.982579
[phi uncert]  1.85919
###
[En]  273
[E]  10
[cos(phi)]  0.994752
[phi uncert]  1.93459
###
[En]  274
[E]  10
[cos(phi)]  0.960324
[phi uncert]  1.81551
###
[En]  275
[E]  10
[cos(phi)]  0.942135
[phi uncert]  1.28637
###
[En]  276
[E]  10
[cos(phi)]  0.95115
[phi uncert]  2.06435
###
[En]  277
[E]  10
[cos(phi)]  0.967881
[phi uncert]  3.59825
###
[En]  278
[E]  10
[cos(phi)]  0.955593
[phi uncert]  2.20375
###
[En]  279
[E]  10
[cos(phi)]  0.992273
[phi uncert]  2.41998
###
[En]  280
[E]  10
[cos(phi)]  0.963994
[phi uncert]  5.66436
###
[En]  281
[E]  10
[cos(phi)]  0.941051
[phi uncert]  1.59696
###
[En]  282
[E]  10
[cos(phi)]  0.994223
[phi uncert]  1.45846
###
[En]  283
[E]  10
[cos(phi)]  0.955848
[phi uncert]  1.56254
###
[En]  284
[E]  10
[cos(phi)]  0.994138
[phi uncert]  3.26772
###
[En]  285
[E]  10
[cos(phi)]  0.945784
[phi uncert]  2.86468
###
[En]  286
[E]  10
[cos(phi)]  0.981506
[phi uncert]  1.32792
###
[En]  287
[E]  10
[cos(phi)]  0.953832
[phi uncert]  1.8561
###
[En]  288
[E]  10
[cos(phi)]  0.998936
[phi uncert]  1.58574
###
[En]  289
[E]  10
[cos(phi)]  0.974795
[phi uncert]  3.79699
###
[En]  290
[E]  10
[cos(phi)]  0.990567
[phi uncert]  3.97644
###
[En]  291
[E]  10
[cos(phi)]  0.971005
[phi uncert]  1.75709
###
[En]  292
[E]  10
[cos(phi)]  0.961474
[phi uncert]  3.90841
###
[En]  293
[E]  10
[cos(phi)]  0.948557
[phi uncert]  2.22435
###
[En]  294
[E]  10
[cos(phi)]  0.950921
[phi uncert]  1.18025
###
[En]  295
[E]  10
[cos(phi)]  0.978437
[phi uncert]  3.15244
###
[En]  296
[E]  10
[cos(phi)]  0.975227
[phi uncert]  4.50196
###
[En]  297
[E]  10
[cos(phi)]  0.94211
[phi uncert]  4.14983
###
[En]  298
[E]  10
[cos(phi)]  0.989273
[phi uncert]  2.11552
###
[En]  299
[E]  10
[cos(phi)]  0.987269
[phi uncert]  4.28026
###
[En]  300
[E]  10
[cos(phi)]  0.980611
[phi uncert]  1.86467
###
[En]  301
[E]  10
[cos(phi)]  0.977542
[phi uncert]  2.25546
###
[En]  302
[E]  10
[cos(phi)]  0.965449
[phi uncert]  4.57025
###
[En]  303
[E]  10
[cos(phi)]  0.972291
[phi uncert]  2.23064
###
[En]  304
[E]  10
[cos(phi)]  0.977418
[phi uncert]  3.32203
###
[En]  305
[E]  10
[cos(phi)]  0.939884
[phi uncert]  1.48581
###
[En]  306
[E]  10
[cos(phi)]  0.984619
[phi uncert]  4.91757
###
[En]  307
[E]  10
[cos(phi)]  0.976911
[phi uncert]  1.34298
###
[En]  308
[E]  10
[cos(phi)]  0.995904
[phi uncert]  5.98946
###
[En]  309
[E]  10
[cos(phi)]  0.974549
[phi uncert]  3.85372
###
[En]  310
[E]  10
[cos(phi)]  0.970684
[phi uncert]  3.72007
###
[En]  311
[E]  10
[cos(phi)]  0.973129
[phi uncert]  1.55406
###
[En]  312
[E]  10
[cos(phi)]  0.978393
[phi uncert]  2.96047
###
[En]  313
[E]  10
[cos(phi)]  0.960955
[phi uncert]  4.78922
###
[En]  314
[E]  10
[cos(phi)]  0.969435
[phi uncert]  2.57395
###
[En]  315
[E]  10
[cos(phi)]  0.955993
[phi uncert]  2.69725
###
[En]  316
[E]  10
[cos(phi)]  0.95842
